subset,slide_id,patch_id,biological_class,medical_center
normal-UMCU,normal_116,5408,normal,UMCU
tumor-UMCU,test_105,17202,tumor,UMCU
normal-UMCU,normal_112,30957,normal,UMCU
tumor-UMCU,test_026,8994,tumor,UMCU
normal-UMCU,normal_125,38149,normal,UMCU
normal-RUMC,normal_094,59247,normal,RUMC
normal-UMCU,normal_141,17173,normal,UMCU
normal-RUMC,test_081,49737,normal,RUMC
normal-UMCU,normal_125,14566,normal,UMCU
tumor-UMCU,test_113,18609,tumor,UMCU
normal-RUMC,normal_061,24379,normal,RUMC
tumor-RUMC,tumor_054,36411,tumor,RUMC
normal-RUMC,normal_035,38201,normal,RUMC
normal-UMCU,normal_147,48081,normal,UMCU
normal-RUMC,test_081,66886,normal,RUMC
normal-UMCU,normal_137,39911,normal,UMCU
normal-UMCU,test_109,32075,normal,UMCU
normal-RUMC,test_059,54569,normal,RUMC
tumor-UMCU,test_073,43357,tumor,UMCU
tumor-RUMC,tumor_026,23524,tumor,RUMC
tumor-RUMC,test_040,36997,tumor,RUMC
tumor-RUMC,tumor_068,38507,tumor,RUMC
tumor-UMCU,tumor_109,32985,tumor,UMCU
normal-UMCU,normal_125,20898,normal,UMCU
normal-UMCU,normal_133,32267,normal,UMCU
normal-UMCU,normal_101,19423,normal,UMCU
normal-RUMC,test_107,44693,normal,RUMC
normal-RUMC,normal_054,21433,normal,RUMC
tumor-UMCU,tumor_078,27281,tumor,UMCU
tumor-UMCU,test_026,7969,tumor,UMCU
tumor-UMCU,test_016,10125,tumor,UMCU
tumor-RUMC,tumor_046,41071,tumor,RUMC
tumor-RUMC,tumor_055,54364,tumor,RUMC
tumor-UMCU,tumor_101,11243,tumor,UMCU
normal-RUMC,normal_097,37719,normal,RUMC
tumor-RUMC,tumor_039,53373,tumor,RUMC
tumor-RUMC,tumor_046,40651,tumor,RUMC
normal-UMCU,normal_121,58441,normal,UMCU
normal-RUMC,test_059,45627,normal,RUMC
tumor-RUMC,tumor_055,48300,tumor,RUMC
normal-RUMC,test_035,65049,normal,RUMC
tumor-RUMC,tumor_016,31430,tumor,RUMC
tumor-RUMC,tumor_058,22804,tumor,RUMC
tumor-RUMC,tumor_026,22281,tumor,RUMC
normal-RUMC,test_107,46473,normal,RUMC
normal-UMCU,normal_133,10037,normal,UMCU
tumor-UMCU,test_073,15145,tumor,UMCU
normal-UMCU,normal_112,32179,normal,UMCU
normal-RUMC,normal_059,52528,normal,RUMC
normal-RUMC,normal_094,36500,normal,RUMC
tumor-UMCU,tumor_102,56471,tumor,UMCU
tumor-UMCU,tumor_095,26800,tumor,UMCU
normal-RUMC,test_107,51665,normal,RUMC
normal-RUMC,test_056,29649,normal,RUMC
tumor-RUMC,tumor_058,25823,tumor,RUMC
tumor-RUMC,tumor_047,17168,tumor,RUMC
tumor-RUMC,tumor_044,45282,tumor,RUMC
normal-RUMC,normal_097,56780,normal,RUMC
normal-UMCU,normal_125,38575,normal,UMCU
normal-RUMC,normal_045,47840,normal,RUMC
normal-RUMC,normal_094,51552,normal,RUMC
normal-RUMC,test_056,64712,normal,RUMC
normal-UMCU,test_109,27124,normal,UMCU
normal-RUMC,normal_045,41832,normal,RUMC
normal-RUMC,test_039,59376,normal,RUMC
tumor-UMCU,tumor_072,5171,tumor,UMCU
normal-UMCU,test_044,11045,normal,UMCU
tumor-RUMC,tumor_009,53254,tumor,RUMC
tumor-RUMC,tumor_047,60619,tumor,RUMC
tumor-RUMC,tumor_055,56067,tumor,RUMC
normal-RUMC,normal_054,20572,normal,RUMC
tumor-RUMC,test_090,22366,tumor,RUMC
normal-UMCU,normal_121,48291,normal,UMCU
normal-RUMC,normal_035,44681,normal,RUMC
tumor-RUMC,tumor_058,38315,tumor,RUMC
normal-UMCU,normal_150,11232,normal,UMCU
tumor-UMCU,test_113,37677,tumor,UMCU
normal-UMCU,normal_125,13502,normal,UMCU
normal-RUMC,test_007,69727,normal,RUMC
normal-UMCU,normal_121,27245,normal,UMCU
tumor-UMCU,tumor_110,13616,tumor,UMCU
tumor-RUMC,tumor_055,51768,tumor,RUMC
normal-UMCU,normal_103,5857,normal,UMCU
normal-RUMC,normal_027,28380,normal,RUMC
tumor-UMCU,tumor_088,49755,tumor,UMCU
tumor-RUMC,tumor_055,54702,tumor,RUMC
tumor-UMCU,test_016,2806,tumor,UMCU
normal-UMCU,normal_121,15790,normal,UMCU
tumor-RUMC,tumor_055,47873,tumor,RUMC
tumor-RUMC,tumor_011,46867,tumor,RUMC
tumor-RUMC,test_090,40821,tumor,RUMC
normal-UMCU,test_044,10463,normal,UMCU
tumor-UMCU,test_016,9244,tumor,UMCU
tumor-RUMC,tumor_026,28703,tumor,RUMC
tumor-RUMC,tumor_044,56057,tumor,RUMC
tumor-RUMC,test_090,26529,tumor,RUMC
normal-UMCU,test_095,20444,normal,UMCU
tumor-UMCU,tumor_089,16621,tumor,UMCU
normal-RUMC,test_035,34738,normal,RUMC
tumor-UMCU,tumor_078,9664,tumor,UMCU
normal-UMCU,test_095,15624,normal,UMCU
normal-UMCU,normal_103,3554,normal,UMCU
tumor-UMCU,tumor_109,31224,tumor,UMCU
normal-RUMC,normal_094,49907,normal,RUMC
tumor-UMCU,tumor_085,13703,tumor,UMCU
tumor-UMCU,test_113,29105,tumor,UMCU
normal-RUMC,normal_097,22636,normal,RUMC
normal-RUMC,normal_027,45578,normal,RUMC
normal-RUMC,test_056,12826,normal,RUMC
normal-UMCU,normal_137,44003,normal,UMCU
normal-UMCU,normal_112,29470,normal,UMCU
normal-RUMC,normal_054,18391,normal,RUMC
normal-UMCU,normal_133,40451,normal,UMCU
tumor-RUMC,tumor_044,56064,tumor,RUMC
normal-UMCU,normal_141,1348,normal,UMCU
tumor-RUMC,tumor_039,57261,tumor,RUMC
tumor-UMCU,test_113,32241,tumor,UMCU
tumor-UMCU,test_016,2992,tumor,UMCU
tumor-RUMC,test_090,54596,tumor,RUMC
normal-RUMC,normal_094,77823,normal,RUMC
normal-RUMC,test_107,47339,normal,RUMC
tumor-RUMC,tumor_047,29906,tumor,RUMC
tumor-RUMC,tumor_009,10908,tumor,RUMC
tumor-UMCU,test_073,45991,tumor,UMCU
normal-UMCU,normal_147,35372,normal,UMCU
tumor-RUMC,tumor_055,53067,tumor,RUMC
tumor-UMCU,tumor_089,12477,tumor,UMCU
normal-RUMC,normal_094,49717,normal,RUMC
tumor-RUMC,test_021,52162,tumor,RUMC
tumor-RUMC,tumor_046,43281,tumor,RUMC
tumor-RUMC,test_068,40080,tumor,RUMC
normal-RUMC,test_081,44735,normal,RUMC
normal-UMCU,normal_116,15121,normal,UMCU
normal-RUMC,test_059,42236,normal,RUMC
normal-RUMC,normal_064,5718,normal,RUMC
normal-RUMC,test_039,55918,normal,RUMC
tumor-RUMC,tumor_016,36149,tumor,RUMC
tumor-RUMC,tumor_058,33115,tumor,RUMC
normal-RUMC,test_059,39697,normal,RUMC
normal-RUMC,normal_035,39982,normal,RUMC
normal-UMCU,normal_121,55834,normal,UMCU
normal-UMCU,normal_130,9163,normal,UMCU
tumor-RUMC,test_040,27478,tumor,RUMC
tumor-RUMC,tumor_068,38096,tumor,RUMC
normal-RUMC,normal_097,56430,normal,RUMC
tumor-UMCU,tumor_095,24728,tumor,UMCU
tumor-RUMC,tumor_026,57086,tumor,RUMC
tumor-UMCU,tumor_102,16882,tumor,UMCU
normal-UMCU,normal_116,1515,normal,UMCU
normal-RUMC,test_081,59858,normal,RUMC
normal-RUMC,normal_017,35156,normal,RUMC
tumor-UMCU,test_114,17320,tumor,UMCU
normal-RUMC,test_081,43908,normal,RUMC
normal-RUMC,normal_059,57747,normal,RUMC
normal-UMCU,normal_101,20448,normal,UMCU
tumor-UMCU,tumor_109,33524,tumor,UMCU
normal-RUMC,normal_061,17905,normal,RUMC
tumor-UMCU,test_026,8168,tumor,UMCU
normal-UMCU,test_044,7374,normal,UMCU
normal-UMCU,normal_112,43533,normal,UMCU
normal-UMCU,normal_103,8877,normal,UMCU
normal-UMCU,normal_133,7159,normal,UMCU
tumor-RUMC,tumor_011,49042,tumor,RUMC
normal-UMCU,normal_112,26568,normal,UMCU
tumor-RUMC,tumor_068,35543,tumor,RUMC
tumor-UMCU,tumor_090,15046,tumor,UMCU
normal-UMCU,normal_103,10353,normal,UMCU
tumor-RUMC,tumor_046,43226,tumor,RUMC
normal-RUMC,normal_017,35173,normal,RUMC
normal-UMCU,test_095,5184,normal,UMCU
tumor-UMCU,tumor_085,11974,tumor,UMCU
normal-UMCU,normal_125,23473,normal,UMCU
tumor-UMCU,test_105,20900,tumor,UMCU
normal-RUMC,test_107,52090,normal,RUMC
normal-RUMC,test_059,39666,normal,RUMC
tumor-RUMC,tumor_039,46867,tumor,RUMC
tumor-UMCU,tumor_110,13339,tumor,UMCU
tumor-UMCU,tumor_078,27930,tumor,UMCU
normal-RUMC,normal_059,53409,normal,RUMC
tumor-RUMC,tumor_054,48527,tumor,RUMC
normal-RUMC,normal_061,25231,normal,RUMC
normal-UMCU,normal_150,6605,normal,UMCU
normal-UMCU,normal_103,8104,normal,UMCU
normal-RUMC,normal_064,62626,normal,RUMC
tumor-RUMC,tumor_064,14555,tumor,RUMC
normal-RUMC,test_039,58933,normal,RUMC
normal-UMCU,normal_147,9006,normal,UMCU
normal-UMCU,normal_103,9795,normal,UMCU
normal-UMCU,test_109,6632,normal,UMCU
tumor-UMCU,test_114,12518,tumor,UMCU
normal-UMCU,test_095,4302,normal,UMCU
normal-RUMC,normal_061,41452,normal,RUMC
normal-RUMC,normal_064,53760,normal,RUMC
normal-RUMC,test_059,29980,normal,RUMC
tumor-RUMC,test_021,26622,tumor,RUMC
tumor-UMCU,tumor_101,27891,tumor,UMCU
tumor-RUMC,tumor_009,56643,tumor,RUMC
normal-RUMC,test_007,64156,normal,RUMC
normal-RUMC,normal_035,46475,normal,RUMC
tumor-RUMC,tumor_016,35286,tumor,RUMC
tumor-RUMC,test_090,55863,tumor,RUMC
tumor-RUMC,tumor_046,19116,tumor,RUMC
normal-UMCU,normal_150,4722,normal,UMCU
tumor-RUMC,tumor_054,61991,tumor,RUMC
normal-UMCU,test_109,31202,normal,UMCU
tumor-UMCU,test_026,8797,tumor,UMCU
tumor-RUMC,tumor_026,12833,tumor,RUMC
tumor-UMCU,test_073,18272,tumor,UMCU
tumor-UMCU,tumor_072,5348,tumor,UMCU
normal-UMCU,test_095,8242,normal,UMCU
normal-RUMC,normal_061,45691,normal,RUMC
tumor-UMCU,tumor_090,16117,tumor,UMCU
normal-RUMC,normal_045,40374,normal,RUMC
tumor-RUMC,tumor_055,55199,tumor,RUMC
tumor-UMCU,tumor_085,22316,tumor,UMCU
normal-UMCU,normal_103,17896,normal,UMCU
normal-UMCU,test_044,4825,normal,UMCU
tumor-RUMC,tumor_055,60833,tumor,RUMC
normal-UMCU,test_095,7542,normal,UMCU
tumor-RUMC,tumor_026,64050,tumor,RUMC
normal-UMCU,normal_137,15792,normal,UMCU
normal-RUMC,normal_054,17535,normal,RUMC
normal-RUMC,test_056,19740,normal,RUMC
normal-UMCU,normal_101,18470,normal,UMCU
normal-UMCU,normal_150,11153,normal,UMCU
tumor-UMCU,tumor_085,11261,tumor,UMCU
normal-RUMC,normal_061,23680,normal,RUMC
normal-UMCU,normal_150,4826,normal,UMCU
normal-UMCU,normal_103,18087,normal,UMCU
normal-UMCU,normal_133,12776,normal,UMCU
tumor-UMCU,tumor_101,28029,tumor,UMCU
tumor-RUMC,tumor_058,34857,tumor,RUMC
tumor-RUMC,tumor_058,36136,tumor,RUMC
normal-RUMC,test_059,58365,normal,RUMC
tumor-UMCU,test_114,12803,tumor,UMCU
normal-RUMC,test_059,44822,normal,RUMC
normal-RUMC,normal_017,32573,normal,RUMC
normal-UMCU,normal_137,12297,normal,UMCU
tumor-UMCU,test_026,9603,tumor,UMCU
normal-UMCU,normal_133,10611,normal,UMCU
normal-RUMC,test_035,62837,normal,RUMC
normal-UMCU,normal_125,12459,normal,UMCU
tumor-UMCU,tumor_085,14405,tumor,UMCU
normal-UMCU,normal_147,10992,normal,UMCU
tumor-UMCU,test_016,6834,tumor,UMCU
normal-RUMC,test_035,71487,normal,RUMC
tumor-RUMC,tumor_055,59538,tumor,RUMC
normal-UMCU,normal_125,39209,normal,UMCU
tumor-RUMC,tumor_058,23681,tumor,RUMC
tumor-UMCU,test_105,19719,tumor,UMCU
normal-UMCU,test_095,18861,normal,UMCU
normal-RUMC,normal_061,23246,normal,RUMC
tumor-RUMC,test_090,27480,tumor,RUMC
tumor-RUMC,tumor_011,49027,tumor,RUMC
tumor-UMCU,test_113,14841,tumor,UMCU
tumor-RUMC,tumor_009,59194,tumor,RUMC
normal-UMCU,normal_141,3389,normal,UMCU
normal-RUMC,normal_027,49037,normal,RUMC
tumor-UMCU,test_113,23869,tumor,UMCU
tumor-RUMC,tumor_039,53806,tumor,RUMC
normal-UMCU,normal_130,6605,normal,UMCU
tumor-UMCU,tumor_078,13824,tumor,UMCU
tumor-UMCU,tumor_088,46065,tumor,UMCU
tumor-UMCU,test_113,31598,tumor,UMCU
normal-UMCU,test_044,6222,normal,UMCU
normal-UMCU,test_109,24018,normal,UMCU
tumor-RUMC,tumor_047,59784,tumor,RUMC
tumor-RUMC,tumor_026,65026,tumor,RUMC
normal-UMCU,normal_138,25046,normal,UMCU
tumor-RUMC,tumor_044,62540,tumor,RUMC
tumor-UMCU,test_026,10417,tumor,UMCU
normal-UMCU,normal_138,40884,normal,UMCU
normal-RUMC,test_081,45019,normal,RUMC
normal-RUMC,normal_097,65124,normal,RUMC
tumor-UMCU,tumor_102,57882,tumor,UMCU
tumor-RUMC,tumor_058,24109,tumor,RUMC
normal-RUMC,normal_064,12076,normal,RUMC
normal-UMCU,normal_130,9848,normal,UMCU
normal-UMCU,normal_101,18351,normal,UMCU
normal-UMCU,normal_137,53944,normal,UMCU
normal-UMCU,normal_103,18343,normal,UMCU
tumor-RUMC,test_090,31977,tumor,RUMC
normal-RUMC,normal_045,44380,normal,RUMC
tumor-RUMC,tumor_026,23523,tumor,RUMC
tumor-UMCU,tumor_072,29665,tumor,UMCU
tumor-UMCU,tumor_109,34034,tumor,UMCU
normal-UMCU,test_034,7405,normal,UMCU
normal-UMCU,normal_147,14070,normal,UMCU
normal-RUMC,test_081,27566,normal,RUMC
normal-UMCU,test_044,7554,normal,UMCU
tumor-UMCU,test_016,8293,tumor,UMCU
tumor-UMCU,test_114,6481,tumor,UMCU
tumor-RUMC,tumor_047,16338,tumor,RUMC
normal-RUMC,normal_054,21848,normal,RUMC
normal-UMCU,normal_112,41639,normal,UMCU
normal-UMCU,normal_121,23838,normal,UMCU
tumor-RUMC,tumor_039,54667,tumor,RUMC
tumor-RUMC,tumor_064,71827,tumor,RUMC
tumor-UMCU,tumor_102,57267,tumor,UMCU
tumor-RUMC,test_068,39647,tumor,RUMC
tumor-RUMC,tumor_068,32152,tumor,RUMC
normal-RUMC,normal_035,23528,normal,RUMC
tumor-RUMC,tumor_068,39357,tumor,RUMC
normal-RUMC,test_059,35844,normal,RUMC
tumor-UMCU,tumor_110,15007,tumor,UMCU
tumor-UMCU,test_113,37456,tumor,UMCU
normal-RUMC,normal_061,46834,normal,RUMC
normal-RUMC,test_039,56774,normal,RUMC
normal-UMCU,normal_150,5330,normal,UMCU
tumor-RUMC,tumor_046,47164,tumor,RUMC
normal-UMCU,test_034,11553,normal,UMCU
tumor-RUMC,tumor_055,53493,tumor,RUMC
normal-RUMC,test_059,46574,normal,RUMC
normal-RUMC,normal_097,48144,normal,RUMC
tumor-RUMC,tumor_044,55208,tumor,RUMC
normal-RUMC,test_059,37114,normal,RUMC
tumor-UMCU,test_016,2445,tumor,UMCU
normal-RUMC,normal_059,59741,normal,RUMC
tumor-UMCU,test_026,7770,tumor,UMCU
normal-RUMC,test_059,67718,normal,RUMC
tumor-RUMC,tumor_064,68806,tumor,RUMC
normal-UMCU,normal_130,19754,normal,UMCU
normal-RUMC,normal_059,48078,normal,RUMC
normal-UMCU,normal_141,19228,normal,UMCU
normal-RUMC,normal_097,66783,normal,RUMC
tumor-UMCU,tumor_088,15991,tumor,UMCU
tumor-UMCU,tumor_095,28666,tumor,UMCU
normal-RUMC,test_035,32605,normal,RUMC
tumor-RUMC,test_021,28373,tumor,RUMC
tumor-UMCU,tumor_110,11240,tumor,UMCU
normal-UMCU,test_034,26174,normal,UMCU
tumor-UMCU,test_114,12057,tumor,UMCU
normal-UMCU,test_034,27916,normal,UMCU
tumor-RUMC,test_068,30134,tumor,RUMC
tumor-RUMC,test_021,62950,tumor,RUMC
normal-RUMC,normal_064,53569,normal,RUMC
normal-RUMC,normal_094,58886,normal,RUMC
tumor-UMCU,tumor_089,11669,tumor,UMCU
normal-UMCU,normal_147,35515,normal,UMCU
tumor-UMCU,test_026,7578,tumor,UMCU
tumor-RUMC,tumor_016,34014,tumor,RUMC
normal-RUMC,test_059,46448,normal,RUMC
normal-RUMC,normal_027,54236,normal,RUMC
normal-UMCU,normal_116,15112,normal,UMCU
normal-UMCU,normal_133,5704,normal,UMCU
tumor-UMCU,tumor_072,29675,tumor,UMCU
normal-RUMC,normal_061,66272,normal,RUMC
normal-UMCU,normal_138,24454,normal,UMCU
tumor-RUMC,tumor_026,27829,tumor,RUMC
tumor-UMCU,test_105,19747,tumor,UMCU
tumor-UMCU,tumor_078,15547,tumor,UMCU
normal-RUMC,test_107,33058,normal,RUMC
tumor-UMCU,test_114,17720,tumor,UMCU
normal-RUMC,normal_097,29709,normal,RUMC
tumor-UMCU,tumor_110,15887,tumor,UMCU
normal-UMCU,normal_130,5535,normal,UMCU
tumor-UMCU,tumor_090,19796,tumor,UMCU
normal-UMCU,normal_137,44033,normal,UMCU
tumor-RUMC,tumor_046,32478,tumor,RUMC
normal-UMCU,normal_101,8988,normal,UMCU
tumor-UMCU,test_026,8780,tumor,UMCU
normal-RUMC,normal_017,31712,normal,RUMC
normal-RUMC,normal_094,44569,normal,RUMC
normal-UMCU,test_034,17922,normal,UMCU
normal-UMCU,test_095,8469,normal,UMCU
normal-RUMC,test_056,17085,normal,RUMC
normal-RUMC,test_107,47298,normal,RUMC
tumor-UMCU,tumor_090,17624,tumor,UMCU
normal-RUMC,test_107,45611,normal,RUMC
tumor-RUMC,test_068,31862,tumor,RUMC
tumor-RUMC,tumor_047,61790,tumor,RUMC
tumor-UMCU,test_073,18279,tumor,UMCU
tumor-RUMC,tumor_047,19234,tumor,RUMC
normal-UMCU,normal_121,12444,normal,UMCU
normal-RUMC,normal_061,30406,normal,RUMC
normal-RUMC,normal_059,52850,normal,RUMC
normal-RUMC,normal_094,44107,normal,RUMC
normal-UMCU,normal_141,21072,normal,UMCU
normal-UMCU,test_044,6371,normal,UMCU
normal-UMCU,test_095,5771,normal,UMCU
tumor-UMCU,test_113,17982,tumor,UMCU
tumor-UMCU,tumor_078,9009,tumor,UMCU
normal-RUMC,test_059,24526,normal,RUMC
normal-UMCU,normal_121,29221,normal,UMCU
normal-RUMC,test_056,65585,normal,RUMC
tumor-RUMC,tumor_055,55651,tumor,RUMC
tumor-RUMC,tumor_026,52343,tumor,RUMC
normal-UMCU,normal_130,7133,normal,UMCU
tumor-RUMC,tumor_016,34855,tumor,RUMC
tumor-UMCU,tumor_102,16062,tumor,UMCU
normal-UMCU,normal_103,19105,normal,UMCU
normal-RUMC,normal_035,48190,normal,RUMC
normal-RUMC,normal_045,43066,normal,RUMC
normal-RUMC,normal_017,44633,normal,RUMC
normal-UMCU,normal_121,59763,normal,UMCU
normal-RUMC,test_035,69827,normal,RUMC
tumor-UMCU,tumor_090,13959,tumor,UMCU
tumor-RUMC,tumor_058,37441,tumor,RUMC
tumor-UMCU,test_114,31872,tumor,UMCU
normal-UMCU,normal_130,13145,normal,UMCU
tumor-RUMC,tumor_009,13015,tumor,RUMC
tumor-UMCU,tumor_089,14334,tumor,UMCU
normal-RUMC,normal_094,37214,normal,RUMC
tumor-RUMC,tumor_044,63406,tumor,RUMC
tumor-UMCU,tumor_110,8579,tumor,UMCU
normal-UMCU,test_044,10786,normal,UMCU
tumor-RUMC,tumor_054,51194,tumor,RUMC
normal-UMCU,normal_141,16705,normal,UMCU
normal-RUMC,test_007,40907,normal,RUMC
normal-UMCU,test_044,9867,normal,UMCU
tumor-RUMC,tumor_009,14718,tumor,RUMC
normal-RUMC,normal_064,18881,normal,RUMC
normal-RUMC,normal_094,18367,normal,RUMC
tumor-UMCU,test_114,12689,tumor,UMCU
tumor-RUMC,tumor_026,58374,tumor,RUMC
normal-RUMC,normal_054,19252,normal,RUMC
normal-UMCU,normal_137,53355,normal,UMCU
tumor-RUMC,tumor_044,35730,tumor,RUMC
normal-RUMC,normal_097,26909,normal,RUMC
normal-RUMC,test_107,50377,normal,RUMC
normal-UMCU,normal_101,14605,normal,UMCU
normal-RUMC,test_081,40016,normal,RUMC
tumor-UMCU,tumor_089,34988,tumor,UMCU
normal-RUMC,test_039,65848,normal,RUMC
tumor-UMCU,tumor_072,5689,tumor,UMCU
normal-RUMC,test_056,17092,normal,RUMC
normal-UMCU,test_034,19766,normal,UMCU
normal-UMCU,normal_121,33747,normal,UMCU
normal-RUMC,normal_061,26683,normal,RUMC
tumor-RUMC,tumor_039,54225,tumor,RUMC
tumor-RUMC,tumor_011,65012,tumor,RUMC
normal-UMCU,normal_147,16568,normal,UMCU
tumor-UMCU,tumor_102,17693,tumor,UMCU
normal-UMCU,normal_116,11836,normal,UMCU
normal-UMCU,normal_137,25140,normal,UMCU
tumor-UMCU,tumor_078,14028,tumor,UMCU
tumor-UMCU,tumor_088,45945,tumor,UMCU
tumor-RUMC,test_068,39639,tumor,RUMC
tumor-RUMC,tumor_044,37047,tumor,RUMC
tumor-RUMC,tumor_047,61441,tumor,RUMC
tumor-UMCU,tumor_090,15020,tumor,UMCU
tumor-UMCU,tumor_085,23546,tumor,UMCU
normal-RUMC,test_007,64542,normal,RUMC
tumor-UMCU,test_105,19054,tumor,UMCU
tumor-RUMC,test_068,31867,tumor,RUMC
normal-UMCU,normal_137,45605,normal,UMCU
tumor-UMCU,test_113,26398,tumor,UMCU
normal-UMCU,normal_112,30730,normal,UMCU
normal-UMCU,normal_133,11886,normal,UMCU
tumor-UMCU,tumor_101,31817,tumor,UMCU
normal-RUMC,normal_094,50270,normal,RUMC
tumor-UMCU,tumor_078,17732,tumor,UMCU
tumor-RUMC,tumor_009,15573,tumor,RUMC
normal-UMCU,normal_147,45948,normal,UMCU
normal-RUMC,test_107,56421,normal,RUMC
tumor-UMCU,tumor_088,46128,tumor,UMCU
tumor-UMCU,tumor_072,31242,tumor,UMCU
tumor-UMCU,tumor_090,13726,tumor,UMCU
normal-RUMC,test_039,61533,normal,RUMC
normal-UMCU,normal_125,12499,normal,UMCU
normal-RUMC,test_056,72074,normal,RUMC
tumor-UMCU,tumor_109,33171,tumor,UMCU
normal-UMCU,normal_137,10661,normal,UMCU
tumor-UMCU,test_105,7208,tumor,UMCU
tumor-RUMC,tumor_068,36729,tumor,RUMC
normal-RUMC,test_107,45134,normal,RUMC
normal-RUMC,normal_064,64317,normal,RUMC
tumor-UMCU,test_114,16942,tumor,UMCU
tumor-UMCU,tumor_089,9782,tumor,UMCU
tumor-RUMC,test_040,58160,tumor,RUMC
tumor-UMCU,test_114,17724,tumor,UMCU
tumor-UMCU,test_105,29225,tumor,UMCU
tumor-UMCU,tumor_109,32803,tumor,UMCU
normal-RUMC,test_035,67663,normal,RUMC
normal-RUMC,normal_059,61051,normal,RUMC
tumor-RUMC,tumor_064,68812,tumor,RUMC
normal-UMCU,normal_141,17508,normal,UMCU
tumor-UMCU,tumor_072,31068,tumor,UMCU
normal-UMCU,normal_150,8782,normal,UMCU
tumor-RUMC,tumor_046,43284,tumor,RUMC
normal-UMCU,normal_112,26271,normal,UMCU
normal-UMCU,normal_125,11302,normal,UMCU
normal-RUMC,normal_061,58461,normal,RUMC
tumor-RUMC,tumor_064,13688,tumor,RUMC
normal-UMCU,test_044,6348,normal,UMCU
normal-UMCU,normal_101,12745,normal,UMCU
normal-RUMC,normal_045,71997,normal,RUMC
normal-UMCU,test_109,8380,normal,UMCU
tumor-UMCU,tumor_102,59098,tumor,UMCU
tumor-RUMC,test_021,51177,tumor,RUMC
tumor-RUMC,tumor_064,58883,tumor,RUMC
tumor-RUMC,tumor_055,57375,tumor,RUMC
normal-UMCU,normal_138,54876,normal,UMCU
tumor-UMCU,tumor_102,59099,tumor,UMCU
normal-UMCU,test_095,17288,normal,UMCU
tumor-UMCU,tumor_078,14023,tumor,UMCU
tumor-RUMC,tumor_054,59823,tumor,RUMC
normal-UMCU,normal_121,48522,normal,UMCU
normal-RUMC,test_039,49035,normal,RUMC
normal-RUMC,test_035,29566,normal,RUMC
normal-UMCU,normal_130,5475,normal,UMCU
tumor-RUMC,test_090,37833,tumor,RUMC
normal-UMCU,test_034,12118,normal,UMCU
tumor-UMCU,tumor_090,16537,tumor,UMCU
normal-RUMC,normal_027,65456,normal,RUMC
tumor-UMCU,tumor_085,21107,tumor,UMCU
normal-UMCU,normal_121,27037,normal,UMCU
normal-UMCU,test_034,25903,normal,UMCU
normal-RUMC,normal_094,47324,normal,RUMC
normal-RUMC,normal_054,24462,normal,RUMC
normal-RUMC,test_007,28346,normal,RUMC
tumor-UMCU,tumor_085,11620,tumor,UMCU
normal-UMCU,normal_150,7091,normal,UMCU
tumor-UMCU,tumor_085,22848,tumor,UMCU
normal-UMCU,normal_133,10412,normal,UMCU
tumor-UMCU,tumor_095,27664,tumor,UMCU
normal-RUMC,test_007,35730,normal,RUMC
tumor-RUMC,tumor_011,66319,tumor,RUMC
normal-UMCU,normal_137,16601,normal,UMCU
normal-UMCU,normal_112,36664,normal,UMCU
normal-UMCU,test_034,19369,normal,UMCU
normal-UMCU,normal_125,26377,normal,UMCU
tumor-UMCU,test_114,27556,tumor,UMCU
tumor-RUMC,tumor_054,45931,tumor,RUMC
tumor-UMCU,tumor_072,30025,tumor,UMCU
normal-UMCU,normal_101,15277,normal,UMCU
tumor-UMCU,test_105,11765,tumor,UMCU
normal-UMCU,normal_147,41590,normal,UMCU
normal-RUMC,normal_061,64250,normal,RUMC
normal-UMCU,test_095,6666,normal,UMCU
normal-UMCU,normal_137,26509,normal,UMCU
normal-UMCU,normal_101,16798,normal,UMCU
normal-UMCU,test_109,27972,normal,UMCU
normal-UMCU,normal_147,45886,normal,UMCU
tumor-RUMC,test_068,27976,tumor,RUMC
normal-UMCU,normal_121,16363,normal,UMCU
tumor-UMCU,test_016,3714,tumor,UMCU
normal-RUMC,normal_061,68553,normal,RUMC
tumor-RUMC,tumor_055,52620,tumor,RUMC
tumor-UMCU,test_105,27767,tumor,UMCU
tumor-RUMC,tumor_047,60142,tumor,RUMC
tumor-RUMC,tumor_016,38312,tumor,RUMC
normal-RUMC,normal_061,23092,normal,RUMC
tumor-UMCU,tumor_110,9838,tumor,UMCU
tumor-UMCU,tumor_102,15446,tumor,UMCU
tumor-UMCU,tumor_095,27041,tumor,UMCU
normal-RUMC,test_056,41257,normal,RUMC
normal-RUMC,normal_061,27882,normal,RUMC
normal-RUMC,normal_094,73513,normal,RUMC
normal-RUMC,test_035,68092,normal,RUMC
normal-RUMC,test_035,65934,normal,RUMC
tumor-UMCU,test_016,9604,tumor,UMCU
tumor-UMCU,test_105,24356,tumor,UMCU
normal-UMCU,test_109,8370,normal,UMCU
normal-UMCU,normal_121,34796,normal,UMCU
normal-RUMC,normal_035,10629,normal,RUMC
normal-UMCU,normal_130,7393,normal,UMCU
normal-UMCU,normal_137,10139,normal,UMCU
tumor-UMCU,test_113,26182,tumor,UMCU
tumor-UMCU,tumor_109,31578,tumor,UMCU
normal-RUMC,normal_097,49750,normal,RUMC
